battery_id,battery_formula,formula_charge,formula_discharge,framework_formula,working_ion,num_steps,stability_charge,stability_discharge,adj_pairs,capacity_grav,energy_grav,capacity_vol,energy_vol,average_voltage,id_charge,id_discharge,charge_crystal_system,charge_space_group_number,charge_energy_per_atom,charge_formation_energy_per_atom,charge_band_gap,charge_efermi,discharge_crystal_system,discharge_space_group_number,discharge_energy_per_atom,discharge_formation_energy_per_atom,discharge_band_gap,discharge_efermi
mp-753373_Li,Li1-2VF4,Li1VF4,Li2VF4,VF4,Li,1,0.082772888,0.061920437,"[InsertionVoltagePairDoc(max_delta_volume=0.006091666999104017, average_voltage=2.402084283333335, capacity_grav=190.32829613137682, capacity_vol=568.0794695428623, energy_grav=457.184608810793, energy_vol=1364.5747654732475, fracA_charge=0.16666666666666666, fracA_discharge=0.2857142857142857, formula_charge='LiVF4', formula_discharge='Li2VF4', stability_charge=0.0827728883333334, stability_discharge=0.061920437142857665, id_charge=MPID(mp-753373), id_discharge=MPID(mp-760339))]",190.3282961,457.1846088,568.0794695,1364.574765,2.402084283,mp-753373,mp-760339,Tetragonal,119,-6.244475702,-3.138018234,0.0,0.02791744,Tetragonal,139,-5.968265909,-3.032884812,2.8111,2.24677494
mp-19012_Ca,Ca0-1MoO3,Ca0MoO3,Ca1MoO3,MoO3,Ca,1,0.002625822,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.11478798865682194, average_voltage=2.7045520812499992, capacity_grav=291.2948006247699, capacity_vol=1415.4402165884048, energy_grav=787.821959287025, energy_vol=3828.13178365912, fracA_charge=0.0, fracA_discharge=0.2, formula_charge='MoO3', formula_discharge='CaMoO3', stability_charge=0.002625821562499908, stability_discharge=0.0, id_charge=MPID(mp-715584), id_discharge=MPID(mp-607467))]",291.2948006,787.8219593,1415.440217,3828.131784,2.704552081,mp-715584,mp-607467,Monoclinic,7,-8.344329411,-1.9219479,1.9098,0.44172398,Monoclinic,14,-8.158404337,-2.619379152,1.3335,4.33355657
mp-770853_Li,Li1-2CoPO4F,Li1CoPO4F,Li2CoPO4F,CoPO4F,Li,1,0.069115641,0.22996076,"[InsertionVoltagePairDoc(max_delta_volume=0.009501574648329125, average_voltage=2.775851160833331, capacity_grav=143.48843245551572, capacity_vol=477.45054457678117, energy_grav=398.30253179779834, energy_vol=1325.331648403964, fracA_charge=0.125, fracA_discharge=0.2222222222222222, formula_charge='LiCoPO4F', formula_discharge='Li2CoPO4F', stability_charge=0.06911564109375057, stability_discharge=0.22996076013888178, id_charge=MPID(mp-776411), id_discharge=MPID(mp-770853))]",143.4884325,398.3025318,477.4505446,1325.331648,2.775851161,mp-776411,mp-770853,Triclinic,1,-6.810369908,-2.293636638,0.0252,0.64609172,Orthorhombic,62,-6.574192588,-2.34721603,2.6148,2.23086017
mp-18952_Ca,Ca3-4Mn2O7,Ca3Mn2O7,Ca4Mn2O7,Mn2O7,Ca,1,0.200441084,0.037241985,"[InsertionVoltagePairDoc(max_delta_volume=0.04597922756217376, average_voltage=3.462697327499998, capacity_grav=140.2543741200807, capacity_vol=527.0621320363317, energy_grav=485.6584464357884, energy_vol=1825.056636028657, fracA_charge=0.25, fracA_discharge=0.3076923076923077, formula_charge='Ca3Mn2O7', formula_discharge='Ca4Mn2O7', stability_charge=0.20044108444444575, stability_discharge=0.03724198519230715, id_charge=MPID(mp-1371777), id_discharge=MPID(mp-18952))]",140.2543741,485.6584464,527.062132,1825.056636,3.462697327,mp-1371777,mp-18952,Monoclinic,4,-7.378201709,-2.463488604,0.0,2.70315437,Orthorhombic,64,-7.497647311,-2.806712147,0.0,3.75714969
mp-26039_Li,Li1-5Mn2(PO4)3,Li1Mn2(PO4)3,Li5Mn2(PO4)3,Mn2(PO4)3,Li,3,0.015853571,0.030695239,"[InsertionVoltagePairDoc(max_delta_volume=0.10961683249942333, average_voltage=4.378287313333321, capacity_grav=65.581859297815, capacity_vol=196.1732038684738, energy_grav=287.1362225484343, energy_vol=858.9026497132901, fracA_charge=0.05555555555555555, fracA_discharge=0.10526315789473684, formula_charge='LiMn2(PO4)3', formula_discharge='Li2Mn2(PO4)3', stability_charge=0.01585357069444182, stability_discharge=0.011660349131521919, id_charge=MPID(mp-26118), id_discharge=MPID(mp-1177925)), InsertionVoltagePairDoc(max_delta_volume=0.017525518541174234, average_voltage=4.308659548333343, capacity_grav=64.4866012269156, capacity_vol=192.79438234603413, energy_grav=277.85081011591456, energy_vol=830.6853563602692, fracA_charge=0.10526315789473684, fracA_discharge=0.15, formula_charge='Li2Mn2(PO4)3', formula_discharge='Li3Mn2(PO4)3', stability_charge=0.011660349131521919, stability_discharge=0.003190879972222227, id_charge=MPID(mp-1177925), id_discharge=MPID(mp-26039)), InsertionVoltagePairDoc(max_delta_volume=0.058361558126165614, average_voltage=3.4730733870833363, capacity_grav=124.80457356924488, capacity_vol=364.3261244056852, energy_grav=433.45544304962874, energy_vol=1265.3313668925982, fracA_charge=0.15, fracA_discharge=0.22727272727272727, formula_charge='Li3Mn2(PO4)3', formula_discharge='Li5Mn2(PO4)3', stability_charge=0.003190879972222227, stability_discharge=0.030695238749993692, id_charge=MPID(mp-26039), id_discharge=MPID(mp-849398))]",249.6091471,975.5407924,728.6522488,2847.772208,3.908273409,mp-26118,mp-849398,Monoclinic,7,-7.691129385,-2.366218661,0.7523,1.30944338,Monoclinic,14,-7.350414274,-2.646592251,4.1097,1.99555347
mp-26239_Li,Li0-1MoP2O7,Li0MoP2O7,Li1MoP2O7,MoP2O7,Li,1,0.021866757,0.016486841,"[InsertionVoltagePairDoc(max_delta_volume=0.011396433961574193, average_voltage=3.3867797933333366, capacity_grav=96.81765228608988, capacity_vol=333.73846712641324, energy_grav=327.90006840050233, energy_vol=1130.2986967217785, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='MoP2O7', formula_discharge='LiMoP2O7', stability_charge=0.021866756999999737, stability_discharge=0.016486841363644977, id_charge=MPID(mp-26240), id_discharge=MPID(mp-26239))]",96.81765229,327.9000684,333.7384671,1130.298697,3.386779793,mp-26240,mp-26239,Monoclinic,15,-8.115525355,-2.484727847,1.525,1.96128639,Monoclinic,15,-7.859177837,-2.56673257,3.7149,2.93348056
mp-26113_Li,Li0-1Ti(PO3)4,Li0Ti(PO3)4,Li1Ti(PO3)4,Ti(PO3)4,Li,1,0.001910455,0.019973921,"[InsertionVoltagePairDoc(max_delta_volume=0.018464897940198233, average_voltage=2.981099823333328, capacity_grav=72.30046219822752, capacity_vol=173.51454856268046, energy_grav=215.53489508605404, energy_vol=517.2641900659689, fracA_charge=0.0, fracA_discharge=0.05555555555555555, formula_charge='Ti(PO3)4', formula_discharge='LiTi(PO3)4', stability_charge=0.001910455441175074, stability_discharge=0.019973920907402132, id_charge=MPID(mp-26114), id_discharge=MPID(mp-26113))]",72.3004622,215.5348951,173.5145486,517.2641901,2.981099823,mp-26114,mp-26113,Orthorhombic,60,-7.97526072,-2.74442342,2.7703,-0.50222169,Orthorhombic,60,-7.803858607,-2.757572109,3.71,3.29418985
mp-753341_Li,Li0-1Mn3(OF3)2,Li0Mn3(OF3)2,Li1Mn3(OF3)2,Mn3(OF3)2,Li,1,0.071978191,0.018016745,"[InsertionVoltagePairDoc(max_delta_volume=0.03956098788841489, average_voltage=4.961333068333321, capacity_grav=84.34919705447875, capacity_vol=323.650880756698, energy_grav=418.484460633749, energy_vol=1605.7398172934102, fracA_charge=0.0, fracA_discharge=0.08333333333333333, formula_charge='Mn3(OF3)2', formula_discharge='LiMn3(OF3)2', stability_charge=0.07197819113636328, stability_discharge=0.018016744791667705, id_charge=MPID(mp-1639489), id_discharge=MPID(mp-753341))]",84.34919705,418.4844606,323.6508808,1605.739817,4.961333068,mp-1639489,mp-753341,Monoclinic,7,-6.873583351,-2.432597743,0.8081,-0.02549573,Monoclinic,14,-6.873306066,-2.643325686,0.2637,0.52358219
mp-752629_K,K0-0.5CoO2,K0CoO2,K0.5CoO2,CoO2,K,1,0.007578857,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.23919097028398117, average_voltage=3.7996229529999965, capacity_grav=121.29436722150142, capacity_vol=502.0461426410895, energy_grav=460.8728617644272, energy_vol=1907.586047044194, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='CoO2', formula_discharge='K(CoO2)2', stability_charge=0.007578856666667022, stability_discharge=0.0, id_charge=MPID(mp-1275937), id_discharge=MPID(mp-752629))]",121.2943672,460.8728618,502.0461426,1907.586047,3.799622953,mp-1275937,mp-752629,Hexagonal,194,-6.741300047,-1.073220112,0.0,-0.18047795,Orthorhombic,59,-6.479688883,-1.462706232,0.0,2.07772502
mp-769201_Li,Li0-1CuHCO4,Li0CuHCO4,Li1CuHCO4,CuHCO4,Li,1,0.044551366,0.084219839,"[InsertionVoltagePairDoc(max_delta_volume=0.03929766602300999, average_voltage=3.4509983333333283, capacity_grav=181.70096565583162, capacity_vol=455.3102246803381, energy_grav=627.0497296433313, energy_vol=1571.27482652147, fracA_charge=0.0, fracA_discharge=0.125, formula_charge='CuHCO4', formula_discharge='LiCuHCO4', stability_charge=0.04455136625000211, stability_discharge=0.0842198393229161, id_charge=MPID(mp-769935), id_discharge=MPID(mp-769201))]",181.7009657,627.0497296,455.3102247,1571.274827,3.450998333,mp-769935,mp-769201,Hexagonal,176,-6.513482404,-1.297688485,0.3407,-1.7201863,Hexagonal,176,-6.369287253,-1.566852216,0.3752,0.88255085
mp-26401_Li,Li0-1MoP4O13,Li0MoP4O13,Li1MoP4O13,MoP4O13,Li,1,0.097182844,0.040379716,"[InsertionVoltagePairDoc(max_delta_volume=0.007796565155123281, average_voltage=5.6236181683333415, capacity_grav=61.64544275865309, capacity_vol=173.9259581998481, energy_grav=346.67043189251456, energy_vol=978.0931784774511, fracA_charge=0.0, fracA_discharge=0.05263157894736842, formula_charge='MoP4O13', formula_discharge='LiMoP4O13', stability_charge=0.09718284430554824, stability_discharge=0.0403797159736774, id_charge=MPID(mp-26402), id_discharge=MPID(mp-26401))]",61.64544276,346.6704319,173.9259582,978.0931785,5.623618168,mp-26402,mp-26401,Orthorhombic,19,-7.685780131,-2.306760902,1.5402,-0.12889881,Orthorhombic,19,-7.677714916,-2.481332337,1.267,0.76135664
mp-1041384_Zn,Zn0-1V4O9,Zn0V4O9,Zn1V4O9,V4O9,Zn,1,0.12116991,0.106514208,"[InsertionVoltagePairDoc(max_delta_volume=0.044216952548193245, average_voltage=1.2621517849999935, capacity_grav=129.7359783748073, capacity_vol=513.2424827982933, energy_grav=163.7464966844836, energy_vol=647.7899158016943, fracA_charge=0.0, fracA_discharge=0.07142857142857142, formula_charge='V4O9', formula_discharge='V4ZnO9', stability_charge=0.12116990999998478, stability_discharge=0.10651420821428736, id_charge=MPID(mp-1370177), id_discharge=MPID(mp-1041384))]",129.7359784,163.7464967,513.2424828,647.7899158,1.262151785,mp-1370177,mp-1041384,Tetragonal,85,-8.476682416,-2.256122929,0.0154,1.04051624,Tetragonal,85,-8.141494185,-2.275278689,1.8992,1.68986971
mp-752825_Li,Li0-3MnVP2(O4F)2,Li0MnVP2(O4F)2,Li3MnVP2(O4F)2,MnVP2(O4F)2,Li,3,0.003490552,0.035300466,"[InsertionVoltagePairDoc(max_delta_volume=0.01797728815991051, average_voltage=4.361064693333323, capacity_grav=78.65205779727296, capacity_vol=246.99537529351045, energy_grav=343.006712317699, energy_vol=1077.162810609142, fracA_charge=0.0, fracA_discharge=0.06666666666666667, formula_charge='MnVP2(O4F)2', formula_discharge='LiMnVP2(O4F)2', stability_charge=0.003490551805560571, stability_discharge=0.0021528465833382526, id_charge=MPID(mp-777048), id_discharge=MPID(mp-777400)), InsertionVoltagePairDoc(max_delta_volume=0.0188032310435855, average_voltage=4.1014705183333335, capacity_grav=77.0819621841293, capacity_vol=242.4367804963741, energy_grav=316.1493953934912, energy_vol=994.3473077655281, fracA_charge=0.06666666666666667, fracA_discharge=0.125, formula_charge='LiMnVP2(O4F)2', formula_discharge='Li2MnVP2(O4F)2', stability_charge=0.0021528465833382526, stability_discharge=0.0, id_charge=MPID(mp-777400), id_discharge=MPID(mp-1177877)), InsertionVoltagePairDoc(max_delta_volume=0.03479988279903656, average_voltage=2.712734083333335, capacity_grav=75.5733259093258, capacity_vol=234.28373401106825, energy_grav=205.01033698508633, energy_vol=635.5494704224261, fracA_charge=0.125, fracA_discharge=0.17647058823529413, formula_charge='Li2MnVP2(O4F)2', formula_discharge='Li3MnVP2(O4F)2', stability_charge=0.0, stability_discharge=0.03530046588236058, id_charge=MPID(mp-1177877), id_discharge=MPID(mp-752825))]",226.7199777,844.5522686,702.851202,2618.183819,3.725089765,mp-777048,mp-752825,Triclinic,2,-7.728782264,-2.551698525,1.1557,0.43740319,Triclinic,1,-7.359117035,-2.758767567,1.2013,2.11511623
mp-1013874_Na,Na0-1Ti3P3O13,Na0Ti3P3O13,Na1Ti3P3O13,Ti3P3O13,Na,1,0.031923137,0.055544727,"[InsertionVoltagePairDoc(max_delta_volume=0.0032635241289875605, average_voltage=2.085293196551735, capacity_grav=57.32884961509454, capacity_vol=174.92259976302688, energy_grav=119.54746006849419, energy_vol=364.7649072089821, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Ti3P3O13', formula_discharge='NaTi3P3O13', stability_charge=0.03192313711404182, stability_discharge=0.05554472728332627, id_charge=MPID(mp-1041196), id_discharge=MPID(mp-1013874))]",57.32884962,119.5474601,174.9225998,364.7649072,2.085293197,mp-1041196,mp-1013874,Monoclinic,11,-8.524826073,-3.03799046,0.0,3.57118531,Monoclinic,11,-8.268975694,-2.990355597,0.0,4.41924489
mp-753543_Li,Li0-2VSn(PO4)2,Li0VSn(PO4)2,Li2VSn(PO4)2,VSn(PO4)2,Li,1,0.080852379,0.071970504,"[InsertionVoltagePairDoc(max_delta_volume=0.13346724135069898, average_voltage=2.615450627083338, capacity_grav=143.5244303282015, capacity_vol=510.3092930538496, energy_grav=375.3810613036735, energy_vol=1334.688760524146, fracA_charge=0.0, fracA_discharge=0.14285714285714285, formula_charge='VSn(PO4)2', formula_discharge='Li2VSn(PO4)2', stability_charge=0.08085237857639704, stability_discharge=0.0719705036607019, id_charge=MPID(mp-753543), id_discharge=MPID(mp-756985))]",143.5244303,375.3810613,510.3092931,1334.688761,2.615450627,mp-753543,mp-756985,Monoclinic,11,-7.766090539,-2.474109624,0.0423,4.39384244,Monoclinic,11,-7.302988104,-2.494301196,2.3649,4.0018197
mp-560778_Na,Na0-1.29V2O5,Na0V2O5,Na1.29V2O5,V2O5,Na,1,0.025970107,0.0,"[InsertionVoltagePairDoc(max_delta_volume=0.0612963145217964, average_voltage=3.2396567337739404, capacity_grav=162.97450034225784, capacity_vol=501.88299242424404, energy_grav=527.981437467239, energy_vol=1625.9286159738176, fracA_charge=0.0, fracA_discharge=0.15517241379310345, formula_charge='V2O5', formula_discharge='Na9V14O35', stability_charge=0.025970106530612824, stability_discharge=0.0, id_charge=MPID(mp-831269), id_discharge=MPID(mp-560778))]",162.9745003,527.9814375,501.8829924,1625.928616,3.239656734,mp-831269,mp-560778,Monoclinic,13,-8.392711306,-2.263051711,2.0627,-1.40653872,Monoclinic,13,-7.798318831,-2.414593869,0.4926,1.67607735
mp-17314_Li,Li0-1Mo3P3O16,Li0Mo3P3O16,Li1Mo3P3O16,Mo3P3O16,Li,1,0.01828594,0.010480714,"[InsertionVoltagePairDoc(max_delta_volume=0.010961364062465284, average_voltage=3.9988094483333088, capacity_grav=41.63836951342051, capacity_vol=143.07827737523954, energy_grav=166.5039054234595, energy_vol=572.1427674193617, fracA_charge=0.0, fracA_discharge=0.043478260869565216, formula_charge='Mo3P3O16', formula_discharge='LiMo3P3O16', stability_charge=0.018285940000000167, stability_discharge=0.010480713876805936, id_charge=MPID(mp-25359), id_discharge=MPID(mp-17314))]",41.63836951,166.5039054,143.0782774,572.1427674,3.998809448,mp-25359,mp-17314,Triclinic,2,-8.091249505,-2.275603474,0.0,1.33086652,Triclinic,2,-7.996313975,-2.350525473,1.6483,1.53079175
mp-772144_Li,Li0-4Mn5V(PO4)6,Li0Mn5V(PO4)6,Li4Mn5V(PO4)6,Mn5V(PO4)6,Li,1,0.03818303,0.082690453,"[InsertionVoltagePairDoc(max_delta_volume=0.06660382414173349, average_voltage=3.3252504958333353, capacity_grav=116.12126259926691, capacity_vol=367.91597109291496, energy_grav=386.1322860350052, energy_vol=1223.4127653017185, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='Mn5V(PO4)6', formula_discharge='Li4Mn5V(PO4)6', stability_charge=0.038183029791689194, stability_discharge=0.08269045347915505, id_charge=MPID(mp-772144), id_discharge=MPID(mp-775798))]",116.1212626,386.132286,367.9159711,1223.412765,3.325250496,mp-772144,mp-775798,Trigonal,146,-8.183776159,-2.458085557,0.0,1.98385868,Triclinic,1,-7.88881588,-2.544802051,0.245,2.24650279
mp-1047803_Zn,Zn0-1Mn3P3O13,Zn0Mn3P3O13,Zn1Mn3P3O13,Mn3P3O13,Zn,1,0.039883818,0.055716627,"[InsertionVoltagePairDoc(max_delta_volume=0.019728262748730074, average_voltage=1.7583955675000102, capacity_grav=100.9212322618737, capacity_vol=365.5532126954478, energy_grav=177.45944747591776, energy_vol=642.7871488890639, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Mn3P3O13', formula_discharge='Mn3ZnP3O13', stability_charge=0.03988381842105504, stability_discharge=0.0557166274999803, id_charge=MPID(mp-1047928), id_discharge=MPID(mp-1047803))]",100.9212323,177.4594475,365.5532127,642.7871489,1.758395568,mp-1047928,mp-1047803,Monoclinic,11,-7.960779347,-2.273966375,0.0,0.84061055,Monoclinic,11,-7.801567117,-2.336107613,0.1463,1.99615635
mp-21966_Na,Na0-1Ni4(PO4)3,Na0Ni4(PO4)3,Na1Ni4(PO4)3,Ni4(PO4)3,Na,1,0.051322082,0.016282597,"[InsertionVoltagePairDoc(max_delta_volume=0.008492630788864197, average_voltage=4.56608707905173, capacity_grav=49.38749690925596, capacity_vol=187.5047765073038, energy_grav=225.5076115040609, energy_vol=856.1631372704823, fracA_charge=0.0, fracA_discharge=0.05, formula_charge='Ni4(PO4)3', formula_discharge='NaNi4(PO4)3', stability_charge=0.051322082105261124, stability_discharge=0.016282597250006248, id_charge=MPID(mp-777879), id_discharge=MPID(mp-21966))]",49.38749691,225.5076115,187.5047765,856.1631373,4.566087079,mp-777879,mp-21966,Orthorhombic,58,-7.234654636,-2.038023778,0.0,1.31531685,Orthorhombic,58,-7.167352523,-2.164426943,3.7352,2.29089563
mp-1355355_Li,Li0-1CoP2O7,Li0CoP2O7,Li1CoP2O7,CoP2O7,Li,1,2.579178962,2.206010085,"[InsertionVoltagePairDoc(max_delta_volume=0.05964310811075868, average_voltage=6.283112775833335, capacity_grav=111.75781176088262, capacity_vol=330.29325652803647, energy_grav=702.1869348739785, energy_vol=2075.2697798629033, fracA_charge=0.0, fracA_discharge=0.09090909090909091, formula_charge='CoP2O7', formula_discharge='LiCoP2O7', stability_charge=2.5791789617500136, stability_discharge=2.206010084863639, id_charge=MPID(mp-1355355), id_discharge=MPID(mp-1355680))]",111.7578118,702.1869349,330.2932565,2075.26978,6.283112776,mp-1355355,mp-1355680,Triclinic,2,-4.814291959,0.442773026,0.0,0.90372015,Triclinic,1,-5.121359566,-0.168671138,0.0387,2.35974379
mp-504314_Ca,Ca0-0.25CrPO4,Ca0CrPO4,Ca0.25CrPO4,CrPO4,Ca,1,0.122918781,0.087648218,"[InsertionVoltagePairDoc(max_delta_volume=0.0026171556106693306, average_voltage=2.8126337100000023, capacity_grav=85.36212435706568, capacity_vol=273.3642701557439, energy_grav=240.0923885238952, energy_vol=768.8735613495928, fracA_charge=0.0, fracA_discharge=0.04, formula_charge='CrPO4', formula_discharge='CaCr4(PO4)4', stability_charge=0.1229187808333343, stability_discharge=0.08764821750000529, id_charge=MPID(mp-504314), id_discharge=MPID(mp-1233730))]",85.36212436,240.0923885,273.3642702,768.8735613,2.81263371,mp-504314,mp-1233730,Triclinic,2,-8.283314436,-2.473615436,1.201,1.26923629,Triclinic,1,-8.25721655,-2.599681516,0.9439,2.64599814
mp-1143241_Y,Y0-0.67CrSiO4,Y0CrSiO4,Y0.67CrSiO4,CrSiO4,Y,1,0.466913468,0.198419636,"[InsertionVoltagePairDoc(max_delta_volume=0.37007365824692706, average_voltage=3.117184623472222, capacity_grav=263.5998219687874, capacity_vol=1101.5807454618503, energy_grav=821.6893117911193, energy_vol=3433.8305612667473, fracA_charge=0.0, fracA_discharge=0.1, formula_charge='CrSiO4', formula_discharge='Y2Cr3(SiO4)3', stability_charge=0.4669134675000013, stability_discharge=0.19841963566667786, id_charge=MPID(mp-1143241), id_discharge=MPID(mp-1157313))]",263.599822,821.6893118,1101.580745,3433.830561,3.117184623,mp-1143241,mp-1157313,Cubic,230,-8.002227478,-2.19052656,0.734,3.91124269,Cubic,230,-8.783807229,-2.906629291,2.2234,5.81488114
